tcnumber,initdate,bestlat,bestlon,bestpres,bestwind,bestgale1,bestgale2,bestgale4,bestorm1,bestorm2,bestorm4
199129,1991112912,8.7,165.5,990,45,9,100,100,0,0,0
199129,1991112918,9.2,164,980,55,9,110,110,9,20,20
199129,1991113000,9.7,162.7,980,55,9,110,110,9,20,20
199129,1991113006,10.4,161.2,975,60,9,120,120,9,30,30
199129,1991113012,11.2,159.6,975,60,9,120,120,9,30,30
199129,1991113018,12.3,158.2,975,60,9,120,120,9,30,30
199129,1991120100,13.1,157.1,975,60,9,120,120,9,30,30
199129,1991120106,14.1,156.4,975,60,9,120,120,9,30,30
199129,1991120112,15.2,156.3,975,60,9,120,120,9,30,30
199129,1991120118,16.3,156.4,980,55,9,110,110,9,20,20
199129,1991120200,17.4,157.4,980,55,9,110,110,9,20,20
199129,1991120206,18.2,158.6,985,50,9,110,110,0,0,0
199129,1991120212,18.9,159.9,985,50,9,110,110,0,0,0
199129,1991120218,19.5,161.3,990,45,9,110,110,0,0,0
199129,1991120300,20.2,162.7,990,45,9,110,110,0,0,0
199129,1991120306,20.6,163.5,994,40,9,80,80,0,0,0
199129,1991120312,21,164,996,35,9,80,80,0,0,0
199201,1992010600,6.1,176,998,35,9,20,20,0,0,0
199201,1992010606,6.2,175.1,996,40,9,50,50,0,0,0
199201,1992010612,6.3,174.3,994,40,9,60,60,0,0,0
199201,1992010618,6.3,173.3,990,45,9,80,80,0,0,0
199201,1992010700,6.1,172.2,990,45,9,100,100,0,0,0
199201,1992010706,5.8,170.7,985,50,9,150,150,0,0,0
199201,1992010712,5.7,169.4,985,50,9,150,150,0,0,0
199201,1992010718,5.7,168.8,985,50,9,150,150,0,0,0
199201,1992010800,5.8,168.3,985,50,9,150,150,0,0,0
199201,1992010806,6,166.8,985,50,9,150,150,0,0,0
199201,1992010812,6,165.4,985,50,9,150,150,0,0,0
199201,1992010818,6.1,163.9,985,50,9,150,150,0,0,0
199201,1992010900,6.5,162.3,980,55,9,180,180,9,50,50
199201,1992010906,7,160.5,980,55,9,180,180,9,50,50
199201,1992010912,7.1,159.3,985,50,9,150,150,0,0,0
199201,1992010918,7.2,157.3,990,45,9,150,150,0,0,0
199201,1992011000,7.3,155.8,990,45,9,150,150,0,0,0
199201,1992011006,7.5,154.8,992,45,9,130,130,0,0,0
199201,1992011012,7.8,153.9,996,40,9,100,100,0,0,0
199201,1992011018,8.7,153.1,996,40,9,90,90,0,0,0
199201,1992011100,9.4,152.4,996,40,9,90,90,0,0,0
199201,1992011106,9.6,151.4,996,40,9,90,90,0,0,0
199201,1992011112,9.8,150.4,998,35,9,80,80,0,0,0
199201,1992011118,9.9,149.3,998,35,9,80,80,0,0,0
199201,1992011200,10.2,148.2,996,35,9,80,80,0,0,0
199201,1992011206,10.4,147,996,35,9,80,80,0,0,0
199201,1992011212,10.7,146,996,35,9,80,80,0,0,0
199201,1992011218,11,145,998,35,9,80,80,0,0,0
199201,1992011300,11.5,144.1,1000,35,9,70,70,0,0,0
199202,1992020312,9.5,181.4,985,50,9,100,100,0,0,0
199202,1992020318,9.5,179.8,990,45,9,80,80,0,0,0
199202,1992020400,9.3,178.2,990,45,9,80,80,0,0,0
199202,1992020406,9.3,176.5,990,45,9,80,80,0,0,0
199202,1992020412,9.2,174.7,994,40,9,80,80,0,0,0
199203,1992062406,11.8,131,1000,35,9,60,60,0,0,0
199203,1992062412,12.1,130.7,998,40,9,90,90,0,0,0
199203,1992062418,12.8,129.8,996,40,9,90,90,0,0,0
199203,1992062500,13.5,129.2,990,45,9,120,120,0,0,0
199203,1992062506,14.3,128.4,985,50,9,120,120,0,0,0
199203,1992062512,14.9,127.7,980,55,9,120,120,9,30,30
199203,1992062518,15.8,126.8,975,60,9,150,150,9,50,50
199203,1992062600,16.7,126.2,970,65,9,160,160,9,50,50
199203,1992062606,17.5,125.4,960,70,9,170,170,9,70,70
199203,1992062612,18.2,125,950,80,9,170,170,9,80,80
199203,1992062618,19.1,124.3,945,85,9,170,170,9,80,80
199203,1992062700,20.1,124.4,940,90,9,180,180,9,90,90
199203,1992062706,21.2,123.9,940,90,9,180,180,9,90,90
199203,1992062712,21.9,123.7,940,90,3,240,180,9,90,90
199203,1992062718,22.7,123.8,945,85,3,240,150,9,80,80
199203,1992062800,23.7,124.2,945,85,4,220,140,4,80,60
199203,1992062806,24.3,124.7,950,80,4,220,140,4,80,60
199203,1992062812,24.8,125.7,950,80,4,220,140,9,75,75
199203,1992062818,25.4,126.6,955,75,3,200,120,9,70,70
199203,1992062900,26,127.8,960,75,3,200,120,9,60,60
199203,1992062906,26.5,128.8,965,70,3,200,120,9,60,60
199203,1992062912,27.1,130.3,970,65,4,200,120,9,50,50
199203,1992062918,27.9,131.4,975,60,3,200,120,9,50,50
199203,1992063000,28.8,133.1,975,60,3,200,120,9,40,40
199203,1992063006,30.6,135.4,980,55,3,200,120,9,40,40
199203,1992063012,32.9,138,980,55,3,240,150,9,40,40
199203,1992063018,35.7,140.7,980,50,3,240,150,0,0,0
199204,1992062500,15.3,116,996,40,9,120,120,0,0,0
199204,1992062506,14.7,115.5,992,40,9,120,120,0,0,0
199204,1992062512,14.6,114.9,990,45,9,180,180,0,0,0
199204,1992062518,14.6,114.3,990,45,9,180,180,0,0,0
199204,1992062600,14.5,113.9,985,50,9,240,240,0,0,0
199204,1992062606,14.6,113.6,980,55,9,240,240,9,30,30
199204,1992062612,15,113,980,55,9,240,240,9,30,30
199204,1992062618,15.7,112.8,975,60,9,240,240,9,30,30
199204,1992062700,16.5,112.3,975,60,9,240,240,9,40,40
199204,1992062706,16.8,111.8,970,65,9,260,260,9,60,60
199204,1992062712,17.3,111.2,965,70,9,260,260,9,60,60
199204,1992062718,17.8,110.4,965,70,9,260,260,9,60,60
199204,1992062800,18.6,109.8,970,65,9,260,260,9,60,60
199204,1992062806,19.1,109.3,970,65,9,260,260,9,60,60
199204,1992062812,19.1,108.5,975,60,9,230,230,9,60,60
199204,1992062818,19.5,107.8,980,55,9,200,200,9,50,50
199204,1992062900,20.1,107.4,980,55,9,180,180,9,50,50
199204,1992062906,20.4,107,985,50,9,150,150,0,0,0
199204,1992062912,20.8,106.5,985,50,9,140,140,0,0,0
199204,1992062918,21.3,105.8,990,45,9,120,120,0,0,0
199205,1992071000,14,130.1,996,40,9,120,120,0,0,0
199205,1992071006,14.7,128.3,985,50,9,160,160,0,0,0
199205,1992071012,15.2,126.7,980,55,9,200,200,9,50,50
199205,1992071018,15.4,124.6,975,60,9,200,200,9,60,60
199205,1992071100,15.7,122.3,965,70,9,240,240,9,80,80
199205,1992071106,16.2,120.4,975,60,9,240,240,9,50,50
199205,1992071112,16.9,118.6,975,60,9,240,240,9,50,50
199205,1992071118,17,116.9,975,60,9,240,240,9,50,50
199205,1992071200,16.9,115.5,980,55,9,240,240,9,50,50
199205,1992071206,17.2,114.2,980,55,9,240,240,9,50,50
199205,1992071212,17.5,113.1,985,50,9,180,180,0,0,0
199205,1992071218,18.1,112.2,985,50,3,180,120,0,0,0
199205,1992071300,19.2,110.6,985,50,3,180,120,0,0,0
199205,1992071306,19.9,109.5,990,45,3,180,120,0,0,0
199205,1992071312,20.2,108,990,45,9,90,90,0,0,0
199205,1992071318,20.3,106.8,994,40,9,90,90,0,0,0
199206,1992071706,20.7,114,1000,35,9,30,30,0,0,0
199206,1992071712,21.2,113.9,1000,35,9,30,30,0,0,0
199206,1992071718,21.7,113.8,1000,35,9,30,30,0,0,0
199206,1992071800,22.3,113.7,1000,35,9,30,30,0,0,0
199206,1992071806,23,113.8,1000,35,9,30,30,0,0,0
199207,1992072100,17.8,117.6,996,35,9,90,90,0,0,0
199207,1992072106,18.4,116.5,994,40,9,90,90,0,0,0
199207,1992072112,19.1,115.6,992,45,9,120,120,0,0,0
199207,1992072118,19.6,114.6,990,45,9,120,120,0,0,0
199207,1992072200,19.7,113.5,985,50,9,150,150,9,10,10
199207,1992072206,19.9,112.3,980,55,9,180,180,9,50,50
199207,1992072212,20.3,111.4,980,55,9,180,180,9,50,50
199207,1992072218,21.1,110.5,985,50,3,180,140,0,0,0
199207,1992072300,21.7,109.3,990,45,4,120,80,0,0,0
199207,1992072306,22.3,107.9,992,35,4,90,30,0,0,0
199208,1992072612,27.3,158.2,1000,35,9,30,30,0,0,0
199208,1992072618,28.5,158.1,1000,35,9,30,30,0,0,0
199208,1992072700,29.9,158,996,40,9,60,60,0,0,0
199208,1992072706,31.9,158.2,996,40,9,60,60,0,0,0
199208,1992072712,33.8,158.6,998,35,9,50,50,0,0,0
199208,1992072718,35.1,159.6,1000,35,9,50,50,0,0,0
199209,1992080200,25.2,131.5,998,35,9,30,30,0,0,0
199209,1992080206,26.7,131.8,996,35,9,40,40,0,0,0
199209,1992080212,27.1,131.8,996,35,2,100,50,0,0,0
199209,1992080218,27.6,131.8,994,40,2,120,80,0,0,0
199209,1992080300,28.3,132.4,990,45,2,200,120,0,0,0
199209,1992080306,29.4,133.3,985,50,2,200,120,0,0,0
199209,1992080312,30.3,133.8,985,50,2,230,140,0,0,0
199209,1992080318,31.2,134.4,980,55,3,240,180,9,40,40
199209,1992080400,32.2,134,980,55,1,180,120,9,40,40
199209,1992080406,33.3,132.3,992,45,1,150,100,0,0,0
199210,1992080318,13.8,142.8,1000,35,9,40,40,0,0,0
199210,1992080400,14.8,142,1000,35,9,40,40,0,0,0
199210,1992080406,15.6,140.6,996,40,9,80,80,0,0,0
199210,1992080412,16.5,139.8,990,50,9,170,170,0,0,0
199210,1992080418,17.6,138.9,985,55,9,170,170,9,40,40
199210,1992080500,18.7,137.5,970,65,9,180,180,9,60,60
199210,1992080506,19.2,136.3,960,75,9,220,220,9,70,70
199210,1992080512,19.9,135.1,955,75,9,220,220,9,70,70
199210,1992080518,20.8,134.1,955,75,9,220,220,9,70,70
199210,1992080600,21.7,133.2,950,80,9,240,240,9,80,80
199210,1992080606,22.8,132.2,945,80,2,250,200,9,80,80
199210,1992080612,24.1,131.3,940,90,2,250,200,9,100,100
199210,1992080618,25.3,130.2,935,95,2,250,200,9,100,100
199210,1992080700,26.5,129.6,940,90,2,250,180,9,90,90
199210,1992080706,28.1,129.3,945,85,2,240,160,9,80,80
199210,1992080712,29.4,129.1,950,80,2,240,160,9,80,80
199210,1992080718,30.8,129.7,955,75,2,240,160,9,80,80
199210,1992080800,32.7,130.5,965,70,2,240,160,9,80,80
199210,1992080806,34.4,131.7,980,55,2,240,160,9,50,50
199210,1992080812,35.9,134.1,985,50,2,240,160,0,0,0
199210,1992080818,37,136.1,990,45,2,210,150,0,0,0
199210,1992080900,39,138.6,996,40,2,150,100,0,0,0
199211,1992080606,11.6,167.9,996,35,9,60,60,0,0,0
199211,1992080612,12.2,167,990,45,9,60,60,0,0,0
199211,1992080618,12.7,165.9,990,45,9,60,60,0,0,0
199211,1992080700,13.3,164.8,980,55,9,120,120,9,20,20
199211,1992080706,13.8,163.5,980,55,9,120,120,9,20,20
199211,1992080712,14.4,162.5,975,60,9,140,140,9,40,40
199211,1992080718,15.1,161.6,970,65,9,140,140,9,50,50
199211,1992080800,15.8,160.8,970,65,9,140,140,9,50,50
199211,1992080806,16.6,159.9,970,65,9,140,140,9,50,50
199211,1992080812,17.2,159.1,970,65,9,140,140,9,50,50
199211,1992080818,17.6,158.1,970,65,9,140,140,9,50,50
199211,1992080900,17.9,156.6,970,65,9,140,140,9,50,50
199211,1992080906,18.2,155.6,970,65,9,140,140,9,50,50
199211,1992080912,18.8,154.5,970,65,9,140,140,9,50,50
199211,1992080918,19.2,153.8,965,70,9,150,150,9,70,70
199211,1992081000,19.4,153,960,75,9,160,160,9,80,80
199211,1992081006,19.6,152.2,955,80,9,160,160,9,80,80
199211,1992081012,19.8,151.3,950,80,9,160,160,9,80,80
199211,1992081018,20.2,150.3,945,85,9,160,160,9,80,80
199211,1992081100,20.6,149.4,935,90,9,160,160,9,90,90
199211,1992081106,20.9,148.6,935,90,9,160,160,9,90,90
199211,1992081112,21.2,147.9,930,95,9,160,160,9,90,90
199211,1992081118,21.6,147.1,930,95,9,160,160,9,90,90
199211,1992081200,22.1,146.5,930,95,9,160,160,9,90,90
199211,1992081206,22.5,145.9,935,90,9,160,160,9,90,90
199211,1992081212,22.8,145.5,940,85,9,160,160,9,90,90
199211,1992081218,23.2,145.2,950,80,9,160,160,9,80,80
199211,1992081300,23.6,144.9,950,80,9,140,140,9,80,80
199211,1992081306,24,144.7,955,75,9,140,140,9,70,70
199211,1992081312,24.5,144.7,955,75,9,140,140,9,70,70
199211,1992081318,25.1,144.4,960,75,9,140,140,9,70,70
199211,1992081400,25.8,143.9,960,75,9,140,140,9,70,70
199211,1992081406,26.1,143.4,965,70,9,200,200,9,70,70
199211,1992081412,26.4,143.1,965,70,9,200,200,9,70,70
199211,1992081418,26.8,142.6,970,65,9,200,200,9,50,50
199211,1992081500,27,142,970,65,9,200,200,9,50,50
199211,1992081506,27.2,141.6,970,65,9,200,200,9,50,50
199211,1992081512,27.4,141,970,65,9,200,200,9,50,50
199211,1992081518,27.6,140.4,970,65,9,200,200,9,50,50
199211,1992081600,27.8,139.7,970,60,9,200,200,9,50,50
199211,1992081606,28.1,138.7,970,60,9,200,200,9,50,50
199211,1992081612,28.6,137.3,970,60,9,240,240,9,50,50
199211,1992081618,28.8,136.1,970,60,9,240,240,9,50,50
199211,1992081700,28.9,135.1,970,60,9,240,240,9,50,50
199211,1992081706,29.3,134.2,970,60,9,240,240,9,50,50
199211,1992081712,30,133.4,970,60,9,200,200,9,50,50
199211,1992081718,30.2,132.8,970,60,9,200,200,9,50,50
199211,1992081800,31,132.3,970,60,9,200,200,9,50,50
199211,1992081806,31.7,132,975,55,9,200,200,9,20,20
199211,1992081812,32.8,131.8,985,45,9,200,200,0,0,0
199211,1992081818,34.1,131.2,990,40,9,180,180,0,0,0
199211,1992081900,35.4,131.2,992,40,9,150,150,0,0,0
199212,1992081600,21,117.4,996,40,9,100,100,0,0,0
199212,1992081606,21.2,117.4,994,40,9,100,100,0,0,0
199212,1992081612,21.4,117.3,992,45,9,100,100,0,0,0
199212,1992081618,21.6,117.3,992,45,9,100,100,0,0,0
199212,1992081700,21.8,117.4,992,45,3,150,100,0,0,0
199212,1992081706,22,117.4,990,45,3,150,100,0,0,0
199212,1992081712,22.2,117.5,990,45,3,150,100,0,0,0
199212,1992081718,22.4,117.5,990,45,3,100,60,0,0,0
199212,1992081800,22.7,117.7,990,45,3,100,60,0,0,0
199212,1992081806,23,117.7,990,45,3,100,60,0,0,0
199212,1992081812,23.4,117.7,994,40,3,80,30,0,0,0
199212,1992081818,23.6,117.6,994,40,3,80,30,0,0,0
199212,1992081900,23.6,117.4,996,40,3,80,30,0,0,0
199213,1992081912,30,156.5,1000,35,9,90,90,0,0,0
199213,1992081918,31.3,155.6,1000,35,9,90,90,0,0,0
199213,1992082000,33.2,155.5,998,35,9,90,90,0,0,0
199213,1992082006,35.1,155.9,998,35,9,90,90,0,0,0
199213,1992082012,36.8,156.9,996,35,9,90,90,0,0,0
199213,1992082018,38.6,158.8,996,35,9,90,90,0,0,0
199213,1992082100,39.5,161.4,996,35,9,90,90,0,0,0
199213,1992082106,39.9,164.8,998,35,9,90,90,0,0,0
199213,1992082112,40,169,1000,35,9,60,60,0,0,0
199214,1992081906,25,139,996,35,9,60,60,0,0,0
199214,1992081912,26,139.7,996,35,9,60,60,0,0,0
199214,1992081918,27,140.6,996,35,9,60,60,0,0,0
199214,1992082000,28.1,141.5,996,35,9,60,60,0,0,0
199214,1992082006,28.7,142.7,996,35,9,60,60,0,0,0
199214,1992082012,29.5,144,996,35,9,60,60,0,0,0
199214,1992082018,30.5,145.3,996,35,9,60,60,0,0,0
199215,1992082600,11,149.7,996,35,9,80,80,0,0,0
199215,1992082606,11.1,149.1,992,40,9,90,90,0,0,0
199215,1992082612,11.2,148.8,990,45,9,120,120,0,0,0
199215,1992082618,11.4,148.7,985,50,9,160,160,0,0,0
199215,1992082700,11.8,148.6,980,55,9,160,160,9,40,40
199215,1992082706,12.2,148.3,975,60,9,170,170,9,50,50
199215,1992082712,12.4,147.7,975,60,9,170,170,9,50,50
199215,1992082718,12.7,147,975,60,9,170,170,9,50,50
199215,1992082800,13.1,146.1,970,65,9,170,170,9,50,50
199215,1992082806,13.5,145.1,960,70,9,180,180,9,70,70
199215,1992082812,13.7,144.2,955,75,9,220,220,9,80,80
199215,1992082818,14,143.3,950,80,9,240,240,9,100,100
199215,1992082900,14.3,142.5,940,85,9,270,270,9,120,120
199215,1992082906,14.4,141.7,935,90,9,270,270,9,120,120
199215,1992082912,14.2,141.1,930,95,9,270,270,9,120,120
199215,1992082918,14.7,140.6,920,100,9,270,270,9,130,130
199215,1992083000,15,140,920,100,9,270,270,9,130,130
199215,1992083006,15.3,139.6,920,100,9,270,270,9,130,130
199215,1992083012,15.8,139.2,920,100,9,270,270,9,130,130
199215,1992083018,16.1,138.6,920,100,9,270,270,9,130,130
199215,1992083100,16.6,137.7,925,95,9,270,270,9,120,120
199215,1992083106,16.9,136.9,925,95,9,270,270,9,120,120
199215,1992083112,17.2,136,925,95,9,270,270,9,120,120
199215,1992083118,17.8,135.1,935,90,9,270,270,9,110,110
199215,1992090100,18.5,134.1,935,90,9,270,270,9,110,110
199215,1992090106,19.1,133.1,935,90,9,270,270,9,110,110
199215,1992090112,20,131.9,935,90,9,270,270,9,110,110
199215,1992090118,20.7,130.6,945,85,9,240,240,9,90,90
199215,1992090200,21.1,129.4,945,85,9,240,240,9,90,90
199215,1992090206,21.4,128.6,950,80,9,220,220,9,80,80
199215,1992090212,21.6,128.2,955,75,9,220,220,9,80,80
199215,1992090218,21.8,127.7,955,75,9,220,220,9,80,80
199215,1992090300,21.9,126.8,955,75,9,220,220,9,80,80
199215,1992090306,22.4,125.6,960,70,9,200,200,9,70,70
199215,1992090312,22.4,124.9,970,65,9,200,200,9,70,70
199215,1992090318,22.8,123.8,975,60,9,180,180,9,60,60
199215,1992090400,23,123.1,975,60,4,240,180,9,60,60
199215,1992090406,23.2,122.6,975,60,4,240,150,9,60,60
199215,1992090412,23.5,121.6,975,60,4,240,150,9,50,50
199215,1992090418,23.5,120.3,980,55,4,240,150,9,40,40
199215,1992090500,24,119,985,50,4,200,120,0,0,0
199215,1992090506,24.8,117.8,985,45,3,200,80,0,0,0
199216,1992082718,21.8,126,990,35,8,300,200,0,0,0
199216,1992082800,22.2,125.2,990,40,2,450,150,0,0,0
199216,1992082806,22.5,124.6,985,45,2,500,150,0,0,0
199216,1992082812,22.6,124.2,985,45,2,450,200,0,0,0
199216,1992082818,22.7,123.8,985,45,2,450,200,0,0,0
199216,1992082900,22.8,123.4,985,45,2,500,250,0,0,0
199216,1992082906,23,123,980,50,1,550,250,0,0,0
199216,1992082912,23.2,122.7,980,50,2,550,270,0,0,0
199216,1992082918,23.4,122.4,980,50,2,550,270,0,0,0
199216,1992083000,23.8,122.2,975,55,2,550,270,9,30,30
199216,1992083006,24.2,121.8,975,55,2,550,270,9,30,30
199216,1992083012,25,121.1,975,55,2,500,300,9,30,30
199216,1992083018,25.5,120.6,975,55,2,500,300,9,30,30
199216,1992083100,25.6,119.7,980,50,2,600,200,0,0,0
199216,1992083106,25.7,119,985,45,2,600,200,0,0,0
199217,1992090200,17.6,146.9,998,35,9,90,90,0,0,0
199217,1992090206,18.1,146.8,994,40,9,90,90,0,0,0
199217,1992090212,18.5,146.8,985,45,9,110,110,0,0,0
199217,1992090218,18.6,146.9,980,50,9,120,120,0,0,0
199217,1992090300,18.7,147.1,980,50,9,130,130,0,0,0
199217,1992090306,18.9,147.2,975,60,9,160,160,9,50,50
199217,1992090312,19.2,146.8,970,65,9,160,160,9,60,60
199217,1992090318,19.2,146.6,965,70,9,160,160,9,60,60
199217,1992090400,18.9,146.7,965,70,9,160,160,9,60,60
199217,1992090406,19,147,965,70,9,160,160,9,60,60
199217,1992090412,19.2,147,960,75,9,170,170,9,70,70
199217,1992090418,19.3,147,955,75,9,180,180,9,70,70
199217,1992090500,19.5,147,955,75,9,250,250,9,80,80
199217,1992090506,19.8,146.9,955,75,9,250,250,9,80,80
199217,1992090512,20,146.8,955,75,9,250,250,9,80,80
199217,1992090518,20.7,146.9,950,80,9,300,300,9,100,100
199217,1992090600,21.4,147.3,945,85,3,350,300,9,100,100
199217,1992090606,22.7,147.8,945,85,3,450,300,9,100,100
199217,1992090612,23.3,148.1,945,85,3,450,300,9,100,100
199217,1992090618,24.2,148.6,945,85,3,450,300,9,100,100
199217,1992090700,25,149.4,945,85,3,450,300,9,100,100
199217,1992090706,25.5,149.8,945,85,3,450,300,9,100,100
199217,1992090712,26.1,150.1,945,85,3,450,300,9,100,100
199217,1992090718,26.5,150.1,945,85,3,350,300,9,100,100
199217,1992090800,26.9,150,950,80,9,300,300,9,100,100
199217,1992090806,27.5,149.5,950,80,9,300,300,9,100,100
199217,1992090812,27.8,148.8,950,80,9,300,300,9,100,100
199217,1992090818,28.1,148,955,75,9,280,280,9,90,90
199217,1992090900,28.5,147.3,955,75,9,280,280,9,90,90
199217,1992090906,29.3,146.4,955,75,9,280,280,9,90,90
199217,1992090912,29.9,145.6,955,75,9,280,280,9,90,90
199217,1992090918,30.7,144.9,960,75,9,280,280,9,90,90
199217,1992091000,31.5,144.4,960,75,9,280,280,9,90,90
199217,1992091006,32.6,144.1,960,75,9,280,280,9,90,90
199217,1992091012,33.8,144.2,960,75,9,280,280,9,90,90
199217,1992091018,35.1,144.7,965,70,9,300,300,9,90,90
199217,1992091100,36.8,145.7,965,70,3,450,300,9,90,90
199217,1992091106,39.9,146.3,965,70,3,450,300,9,90,90
199217,1992091112,43.7,146.9,965,65,3,450,300,9,90,90
199217,1992091118,46.3,147.1,970,60,3,450,350,9,90,90
199218,1992090800,19.5,167.4,992,35,9,120,120,0,0,0
199218,1992090806,19.1,167.1,990,40,9,130,130,0,0,0
199218,1992090812,18.8,167.3,990,45,9,130,130,0,0,0
199218,1992090818,18.8,167.6,985,50,9,140,140,0,0,0
199218,1992090900,18.8,167.8,980,55,9,170,170,9,30,30
199218,1992090906,19.2,167.7,975,60,9,170,170,9,50,50
199218,1992090912,19.5,167.7,970,65,9,170,170,9,60,60
199218,1992090918,20,167.7,960,75,9,180,180,9,70,70
199218,1992091000,21.1,167.5,960,75,9,180,180,9,70,70
199218,1992091006,22.7,166.4,960,75,9,180,180,9,70,70
199218,1992091012,23.2,164.9,955,75,9,200,200,9,80,80
199218,1992091018,23.8,163.5,950,80,9,240,240,9,100,100
199218,1992091100,24.4,161.9,950,80,1,300,240,9,100,100
199218,1992091106,24.9,160.8,940,85,1,300,240,9,130,130
199218,1992091112,25.7,159.4,940,85,1,300,240,9,130,130
199218,1992091118,26.3,158.4,940,85,1,300,240,9,130,130
199218,1992091200,27.3,157.3,940,85,1,300,240,9,130,130
199218,1992091206,28.5,156.2,940,85,1,300,240,9,120,120
199218,1992091212,29.3,155.4,940,85,9,270,270,9,120,120
199218,1992091218,30.1,154.7,950,80,9,270,270,9,110,110
199218,1992091300,30.6,154.3,950,80,9,300,300,9,110,110
199218,1992091306,31.3,153.9,955,75,9,300,300,9,100,100
199218,1992091312,32.1,154,965,70,9,300,300,9,80,80
199218,1992091318,33.1,154.4,975,60,9,300,300,9,60,60
199218,1992091400,33.9,154.8,975,60,9,350,350,9,60,60
199218,1992091406,35,155.8,980,55,9,350,350,9,50,50
199218,1992091412,35.8,157.1,980,55,9,400,400,9,50,50
199218,1992091418,36.5,158,985,50,9,400,400,0,0,0
199218,1992091500,37.8,158.9,985,50,9,400,400,0,0,0
199218,1992091506,38.8,160.3,985,45,9,400,400,0,0,0
199218,1992091512,39.3,161.6,985,45,9,400,400,0,0,0
199219,1992091906,16,129.7,998,35,9,260,260,0,0,0
199219,1992091912,16.5,128,996,35,9,260,260,0,0,0
199219,1992091918,17,127.2,992,40,9,260,260,0,0,0
199219,1992092000,17.4,126.3,990,45,9,300,300,0,0,0
199219,1992092006,18.1,124.8,990,45,9,300,300,0,0,0
199219,1992092012,18.6,123.9,985,50,9,300,300,0,0,0
199219,1992092018,19,123.4,985,50,9,300,300,0,0,0
199219,1992092100,19.4,122.8,985,50,2,400,300,0,0,0
199219,1992092106,19.9,122.4,985,50,2,400,300,0,0,0
199219,1992092112,20.8,122.1,985,50,2,400,300,0,0,0
199219,1992092118,21.3,122,985,50,2,400,280,0,0,0
199219,1992092200,21.8,121.8,985,50,2,400,280,0,0,0
199219,1992092206,23.5,121.5,985,50,2,400,280,0,0,0
199219,1992092212,25.1,121.1,985,50,2,350,250,0,0,0
199219,1992092218,26.3,121.2,985,50,2,350,250,0,0,0
199219,1992092300,27.7,121.1,990,50,2,350,250,0,0,0
199219,1992092306,29.5,120.7,990,45,2,325,180,0,0,0
199219,1992092312,30.9,120.8,994,45,2,325,180,0,0,0
199219,1992092318,32.1,121.1,994,45,2,300,150,0,0,0
199219,1992092400,33.2,122.4,994,45,2,300,150,0,0,0
199219,1992092406,34.5,124.4,994,45,2,300,150,0,0,0
199219,1992092412,36.3,127.4,994,40,9,300,300,0,0,0
199220,1992092506,21.6,155.8,998,35,9,100,100,0,0,0
199220,1992092512,22.7,154.8,996,40,9,200,200,0,0,0
199220,1992092518,24.5,153.6,992,45,9,200,200,0,0,0
199220,1992092600,26.1,153.3,992,45,9,200,200,0,0,0
199220,1992092606,27.7,152.9,992,45,9,160,160,0,0,0
199220,1992092612,29.3,152.1,990,45,9,160,160,0,0,0
199220,1992092618,31.7,150.7,990,45,9,160,160,0,0,0
199220,1992092700,33.4,149.8,990,45,9,240,240,0,0,0
199220,1992092706,35.7,150.7,990,45,9,240,240,0,0,0
199220,1992092712,38.4,153.3,990,45,1,280,240,0,0,0
199221,1992092618,14,181,1002,0,0,0,0,0,0,0
199221,1992092700,15.3,179.7,1000,35,9,100,100,0,0,0
199221,1992092706,15.8,179.1,1000,35,9,120,120,0,0,0
199221,1992092712,16.1,178.5,996,40,9,130,130,0,0,0
199221,1992092718,16.5,177.9,994,40,9,140,140,0,0,0
199221,1992092800,16.7,177.1,990,45,9,150,150,0,0,0
199221,1992092806,16.8,176.6,985,50,9,160,160,0,0,0
199221,1992092812,17,176.4,985,50,9,160,160,0,0,0
199221,1992092818,17.2,176.8,980,55,9,200,200,9,40,40
199221,1992092900,17.5,177.5,970,65,9,200,200,9,70,70
199221,1992092906,18.6,177.8,965,70,9,200,200,9,70,70
199221,1992092912,19.4,177.9,965,70,9,200,200,9,70,70
199221,1992092918,20.7,177.6,965,70,9,200,200,9,70,70
199221,1992093000,22.4,176.5,970,65,9,180,180,9,60,60
199221,1992093006,23.7,175.8,975,60,9,180,180,9,60,60
199221,1992093012,24.6,175.2,975,60,1,240,180,9,60,60
199221,1992093018,25.2,174,975,60,1,240,180,9,60,60
199221,1992100100,25.8,171.9,970,65,1,260,180,9,60,60
199221,1992100106,25.9,170.3,970,65,1,260,180,9,60,60
199221,1992100112,25.6,168.6,965,70,1,260,180,9,70,70
199221,1992100118,25.3,167.1,955,75,8,260,180,9,75,75
199221,1992100200,24.9,165.8,950,80,8,260,180,9,75,75
199221,1992100206,24.5,164.3,950,80,8,260,180,9,75,75
199221,1992100212,24.1,163,950,80,8,260,180,9,75,75
199221,1992100218,23.8,161.8,945,85,8,280,180,9,90,90
199221,1992100300,23.7,161,945,85,8,280,180,9,90,90
199221,1992100306,23.9,160.2,950,80,8,280,180,9,90,90
199221,1992100312,24.3,159.6,950,80,8,280,180,9,100,100
199221,1992100318,24.8,159.2,955,75,1,280,180,9,100,100
199221,1992100400,25.4,159.1,955,75,1,280,180,9,100,100
199221,1992100406,26.3,159.1,960,75,1,280,180,9,90,90
199221,1992100412,27.1,159.2,965,70,1,280,180,9,80,80
